"path","pinyin","pinyin_tone","voice","first_zeroes","last_zeroes","is_lexical_gap"
"voice_files/mang4_FV1.mp3","mang","mang4","FV1",2205,0,TRUE
"voice_files/mang4_FV2.mp3","mang","mang4","FV2",2421,0,TRUE
"voice_files/mang4_FV3.mp3","mang","mang4","FV3",2185,0,TRUE
"voice_files/mang4_MV1.mp3","mang","mang4","MV1",2227,0,TRUE
"voice_files/mang4_MV2.mp3","mang","mang4","MV2",2168,0,TRUE
"voice_files/mang4_MV3.mp3","mang","mang4","MV3",2239,0,TRUE
"voice_files/mao1_FV1.mp3","mao","mao1","FV1",2182,0,FALSE
"voice_files/mao1_FV2.mp3","mao","mao1","FV2",2188,0,FALSE
"voice_files/mao1_FV3.mp3","mao","mao1","FV3",2069,0,FALSE
"voice_files/mao1_MV1.mp3","mao","mao1","MV1",2177,0,FALSE
"voice_files/mao1_MV2.mp3","mao","mao1","MV2",2182,0,FALSE
"voice_files/mao1_MV3.mp3","mao","mao1","MV3",2182,0,FALSE
"voice_files/mao2_FV1.mp3","mao","mao2","FV1",2190,0,FALSE
"voice_files/mao2_FV2.mp3","mao","mao2","FV2",2205,0,FALSE
"voice_files/mao2_FV3.mp3","mao","mao2","FV3",2192,0,FALSE
"voice_files/mao2_MV1.mp3","mao","mao2","MV1",2156,0,FALSE
"voice_files/mao2_MV2.mp3","mao","mao2","MV2",2162,0,FALSE
"voice_files/mao2_MV3.mp3","mao","mao2","MV3",2161,0,FALSE
"voice_files/mao3_FV1.mp3","mao","mao3","FV1",2204,0,FALSE
"voice_files/mao3_FV2.mp3","mao","mao3","FV2",2159,0,FALSE
"voice_files/mao3_FV3.mp3","mao","mao3","FV3",2183,0,FALSE
"voice_files/mao3_MV1.mp3","mao","mao3","MV1",2160,0,FALSE
"voice_files/mao3_MV2.mp3","mao","mao3","MV2",2167,0,FALSE
"voice_files/mao3_MV3.mp3","mao","mao3","MV3",2162,0,FALSE
"voice_files/mao4_FV1.mp3","mao","mao4","FV1",2218,0,FALSE
"voice_files/mao4_FV2.mp3","mao","mao4","FV2",2191,0,FALSE
"voice_files/mao4_FV3.mp3","mao","mao4","FV3",2208,0,FALSE
"voice_files/mao4_MV1.mp3","mao","mao4","MV1",2186,0,FALSE
"voice_files/mao4_MV2.mp3","mao","mao4","MV2",2172,0,FALSE
"voice_files/mao4_MV3.mp3","mao","mao4","MV3",2194,0,FALSE
"voice_files/me1_FV1.mp3","me","me1","FV1",2168,1,FALSE
"voice_files/me1_FV2.mp3","me","me1","FV2",2217,0,FALSE
"voice_files/me1_FV3.mp3","me","me1","FV3",2194,0,FALSE
"voice_files/me1_MV1.mp3","me","me1","MV1",2181,0,FALSE
"voice_files/me1_MV2.mp3","me","me1","MV2",2151,0,FALSE
"voice_files/me1_MV3.mp3","me","me1","MV3",2180,0,FALSE
"voice_files/me2_FV1.mp3","me","me2","FV1",2132,0,TRUE
"voice_files/me2_FV2.mp3","me","me2","FV2",2210,0,TRUE
"voice_files/me2_FV3.mp3","me","me2","FV3",2187,0,TRUE
"voice_files/me2_MV1.mp3","me","me2","MV1",2176,0,TRUE
"voice_files/me2_MV2.mp3","me","me2","MV2",2175,0,TRUE
"voice_files/me2_MV3.mp3","me","me2","MV3",2177,0,TRUE
"voice_files/me3_FV1.mp3","me","me3","FV1",2264,0,TRUE
"voice_files/me3_FV2.mp3","me","me3","FV2",2198,0,TRUE
"voice_files/me3_FV3.mp3","me","me3","FV3",2193,0,TRUE
"voice_files/me3_MV1.mp3","me","me3","MV1",2176,0,TRUE
"voice_files/me3_MV2.mp3","me","me3","MV2",2152,0,TRUE
"voice_files/me3_MV3.mp3","me","me3","MV3",2160,0,TRUE
"voice_files/me4_FV1.mp3","me","me4","FV1",2148,0,TRUE
"voice_files/me4_FV2.mp3","me","me4","FV2",2229,0,TRUE
"voice_files/me4_FV3.mp3","me","me4","FV3",2147,0,TRUE
"voice_files/me4_MV1.mp3","me","me4","MV1",2192,3,TRUE
"voice_files/me4_MV2.mp3","me","me4","MV2",2169,0,TRUE
"voice_files/me4_MV3.mp3","me","me4","MV3",2179,0,TRUE
"voice_files/mei1_FV1.mp3","mei","mei1","FV1",2162,0,TRUE
"voice_files/mei1_FV2.mp3","mei","mei1","FV2",2177,0,TRUE
"voice_files/mei1_FV3.mp3","mei","mei1","FV3",2156,0,TRUE
"voice_files/mei1_MV1.mp3","mei","mei1","MV1",2258,0,TRUE
"voice_files/mei1_MV2.mp3","mei","mei1","MV2",2174,0,TRUE
"voice_files/mei1_MV3.mp3","mei","mei1","MV3",2185,0,TRUE
"voice_files/mei2_FV1.mp3","mei","mei2","FV1",2169,0,FALSE
"voice_files/mei2_FV2.mp3","mei","mei2","FV2",2167,0,FALSE
"voice_files/mei2_FV3.mp3","mei","mei2","FV3",2093,0,FALSE
"voice_files/mei2_MV1.mp3","mei","mei2","MV1",2164,0,FALSE
"voice_files/mei2_MV2.mp3","mei","mei2","MV2",2165,0,FALSE
"voice_files/mei2_MV3.mp3","mei","mei2","MV3",2173,0,FALSE
"voice_files/mei3_FV1.mp3","mei","mei3","FV1",2190,0,FALSE
"voice_files/mei3_FV2.mp3","mei","mei3","FV2",2152,0,FALSE
"voice_files/mei3_FV3.mp3","mei","mei3","FV3",2177,0,FALSE
"voice_files/mei3_MV1.mp3","mei","mei3","MV1",2168,0,FALSE
"voice_files/mei3_MV2.mp3","mei","mei3","MV2",2166,0,FALSE
"voice_files/mei3_MV3.mp3","mei","mei3","MV3",2185,0,FALSE
"voice_files/mei4_FV1.mp3","mei","mei4","FV1",2322,0,FALSE
"voice_files/mei4_FV2.mp3","mei","mei4","FV2",2164,0,FALSE
"voice_files/mei4_FV3.mp3","mei","mei4","FV3",2195,0,FALSE
"voice_files/mei4_MV1.mp3","mei","mei4","MV1",2177,0,FALSE
"voice_files/mei4_MV2.mp3","mei","mei4","MV2",2174,0,FALSE
"voice_files/mei4_MV3.mp3","mei","mei4","MV3",2194,0,FALSE
"voice_files/men1_FV1.mp3","men","men1","FV1",2199,0,FALSE
"voice_files/men1_FV2.mp3","men","men1","FV2",2284,0,FALSE
"voice_files/men1_FV3.mp3","men","men1","FV3",2219,0,FALSE
"voice_files/men1_MV1.mp3","men","men1","MV1",2185,0,FALSE
"voice_files/men1_MV2.mp3","men","men1","MV2",2160,0,FALSE
"voice_files/men1_MV3.mp3","men","men1","MV3",2182,0,FALSE
"voice_files/men2_FV1.mp3","men","men2","FV1",2200,0,FALSE
"voice_files/men2_FV2.mp3","men","men2","FV2",2153,0,FALSE
"voice_files/men2_FV3.mp3","men","men2","FV3",2175,0,FALSE
"voice_files/men2_MV1.mp3","men","men2","MV1",2127,0,FALSE
"voice_files/men2_MV2.mp3","men","men2","MV2",2166,0,FALSE
"voice_files/men2_MV3.mp3","men","men2","MV3",2163,0,FALSE
"voice_files/men3_FV1.mp3","men","men3","FV1",2180,0,TRUE
"voice_files/men3_FV2.mp3","men","men3","FV2",2154,0,TRUE
"voice_files/men3_FV3.mp3","men","men3","FV3",2172,0,TRUE
"voice_files/men3_MV1.mp3","men","men3","MV1",2171,0,TRUE
"voice_files/men3_MV2.mp3","men","men3","MV2",2164,0,TRUE
"voice_files/men3_MV3.mp3","men","men3","MV3",2160,0,TRUE
"voice_files/men4_FV1.mp3","men","men4","FV1",2185,0,FALSE
"voice_files/men4_FV2.mp3","men","men4","FV2",2297,0,FALSE
"voice_files/men4_FV3.mp3","men","men4","FV3",2195,0,FALSE
"voice_files/men4_MV1.mp3","men","men4","MV1",2224,1,FALSE
"voice_files/men4_MV2.mp3","men","men4","MV2",2192,0,FALSE
"voice_files/men4_MV3.mp3","men","men4","MV3",2171,0,FALSE
"voice_files/meng1_FV1.mp3","meng","meng1","FV1",2175,0,FALSE
"voice_files/meng1_FV2.mp3","meng","meng1","FV2",2187,0,FALSE
"voice_files/meng1_FV3.mp3","meng","meng1","FV3",2210,0,FALSE
"voice_files/meng1_MV1.mp3","meng","meng1","MV1",2175,0,FALSE
"voice_files/meng1_MV2.mp3","meng","meng1","MV2",2169,0,FALSE
"voice_files/meng1_MV3.mp3","meng","meng1","MV3",2187,0,FALSE
"voice_files/meng2_FV1.mp3","meng","meng2","FV1",2203,0,FALSE
"voice_files/meng2_FV2.mp3","meng","meng2","FV2",2123,0,FALSE
"voice_files/meng2_FV3.mp3","meng","meng2","FV3",2184,0,FALSE
"voice_files/meng2_MV1.mp3","meng","meng2","MV1",2142,0,FALSE
"voice_files/meng2_MV2.mp3","meng","meng2","MV2",2185,0,FALSE
"voice_files/meng2_MV3.mp3","meng","meng2","MV3",2177,0,FALSE
"voice_files/meng3_FV1.mp3","meng","meng3","FV1",2192,0,FALSE
"voice_files/meng3_FV2.mp3","meng","meng3","FV2",2142,0,FALSE
"voice_files/meng3_FV3.mp3","meng","meng3","FV3",2183,0,FALSE
"voice_files/meng3_MV1.mp3","meng","meng3","MV1",2157,0,FALSE
"voice_files/meng3_MV2.mp3","meng","meng3","MV2",2166,0,FALSE
"voice_files/meng3_MV3.mp3","meng","meng3","MV3",2190,0,FALSE
"voice_files/meng4_FV1.mp3","meng","meng4","FV1",2160,0,FALSE
"voice_files/meng4_FV2.mp3","meng","meng4","FV2",2330,25,FALSE
"voice_files/meng4_FV3.mp3","meng","meng4","FV3",2206,0,FALSE
"voice_files/meng4_MV1.mp3","meng","meng4","MV1",2192,0,FALSE
"voice_files/meng4_MV2.mp3","meng","meng4","MV2",2148,0,FALSE
"voice_files/meng4_MV3.mp3","meng","meng4","MV3",2192,0,FALSE
"voice_files/mi1_FV1.mp3","mi","mi1","FV1",2157,0,FALSE
"voice_files/mi1_FV2.mp3","mi","mi1","FV2",2296,0,FALSE
"voice_files/mi1_FV3.mp3","mi","mi1","FV3",2135,0,FALSE
"voice_files/mi1_MV1.mp3","mi","mi1","MV1",2224,0,FALSE
"voice_files/mi1_MV2.mp3","mi","mi1","MV2",2189,0,FALSE
"voice_files/mi1_MV3.mp3","mi","mi1","MV3",2160,0,FALSE
"voice_files/mi2_FV1.mp3","mi","mi2","FV1",2165,0,FALSE
"voice_files/mi2_FV2.mp3","mi","mi2","FV2",2126,0,FALSE
"voice_files/mi2_FV3.mp3","mi","mi2","FV3",2151,0,FALSE
"voice_files/mi2_MV1.mp3","mi","mi2","MV1",2146,0,FALSE
"voice_files/mi2_MV2.mp3","mi","mi2","MV2",2174,0,FALSE
"voice_files/mi2_MV3.mp3","mi","mi2","MV3",2179,0,FALSE
"voice_files/mi3_FV1.mp3","mi","mi3","FV1",2170,0,FALSE
"voice_files/mi3_FV2.mp3","mi","mi3","FV2",2157,0,FALSE
"voice_files/mi3_FV3.mp3","mi","mi3","FV3",2159,0,FALSE
"voice_files/mi3_MV1.mp3","mi","mi3","MV1",1675,0,FALSE
"voice_files/mi3_MV2.mp3","mi","mi3","MV2",1787,0,FALSE
"voice_files/mi3_MV3.mp3","mi","mi3","MV3",2156,0,FALSE
"voice_files/mi4_FV1.mp3","mi","mi4","FV1",2159,0,FALSE
"voice_files/mi4_FV2.mp3","mi","mi4","FV2",2174,0,FALSE
"voice_files/mi4_FV3.mp3","mi","mi4","FV3",2176,0,FALSE
"voice_files/mi4_MV1.mp3","mi","mi4","MV1",2170,0,FALSE
"voice_files/mi4_MV2.mp3","mi","mi4","MV2",2179,0,FALSE
"voice_files/mi4_MV3.mp3","mi","mi4","MV3",2189,0,FALSE
"voice_files/mian1_FV1.mp3","mian","mian1","FV1",2183,0,TRUE
"voice_files/mian1_FV2.mp3","mian","mian1","FV2",2342,0,TRUE
"voice_files/mian1_FV3.mp3","mian","mian1","FV3",2190,0,TRUE
"voice_files/mian1_MV1.mp3","mian","mian1","MV1",2178,0,TRUE
"voice_files/mian1_MV2.mp3","mian","mian1","MV2",2160,0,TRUE
"voice_files/mian1_MV3.mp3","mian","mian1","MV3",2165,0,TRUE
"voice_files/mian2_FV1.mp3","mian","mian2","FV1",2169,0,FALSE
"voice_files/mian2_FV2.mp3","mian","mian2","FV2",2302,0,FALSE
"voice_files/mian2_FV3.mp3","mian","mian2","FV3",2251,0,FALSE
"voice_files/mian2_MV1.mp3","mian","mian2","MV1",2168,0,FALSE
"voice_files/mian2_MV2.mp3","mian","mian2","MV2",2159,0,FALSE
"voice_files/mian2_MV3.mp3","mian","mian2","MV3",2190,0,FALSE
"voice_files/mian3_FV1.mp3","mian","mian3","FV1",2154,0,FALSE
"voice_files/mian3_FV2.mp3","mian","mian3","FV2",2248,0,FALSE
"voice_files/mian3_FV3.mp3","mian","mian3","FV3",2187,0,FALSE
"voice_files/mian3_MV1.mp3","mian","mian3","MV1",2160,0,FALSE
"voice_files/mian3_MV2.mp3","mian","mian3","MV2",2096,0,FALSE
"voice_files/mian3_MV3.mp3","mian","mian3","MV3",2139,0,FALSE
"voice_files/mian4_FV1.mp3","mian","mian4","FV1",2162,0,FALSE
"voice_files/mian4_FV2.mp3","mian","mian4","FV2",2178,0,FALSE
"voice_files/mian4_FV3.mp3","mian","mian4","FV3",2217,0,FALSE
"voice_files/mian4_MV1.mp3","mian","mian4","MV1",2182,0,FALSE
"voice_files/mian4_MV2.mp3","mian","mian4","MV2",2166,0,FALSE
"voice_files/mian4_MV3.mp3","mian","mian4","MV3",2149,0,FALSE
"voice_files/miao1_FV1.mp3","miao","miao1","FV1",2183,0,FALSE
"voice_files/miao1_FV2.mp3","miao","miao1","FV2",2305,0,FALSE
"voice_files/miao1_FV3.mp3","miao","miao1","FV3",2197,0,FALSE
"voice_files/miao1_MV1.mp3","miao","miao1","MV1",2188,0,FALSE
"voice_files/miao1_MV2.mp3","miao","miao1","MV2",2170,1,FALSE
"voice_files/miao1_MV3.mp3","miao","miao1","MV3",2175,0,FALSE
"voice_files/miao2_FV1.mp3","miao","miao2","FV1",2207,0,FALSE
"voice_files/miao2_FV2.mp3","miao","miao2","FV2",2302,0,FALSE
"voice_files/miao2_FV3.mp3","miao","miao2","FV3",2183,0,FALSE
"voice_files/miao2_MV1.mp3","miao","miao2","MV1",2181,0,FALSE
"voice_files/miao2_MV2.mp3","miao","miao2","MV2",2170,4,FALSE
"voice_files/miao2_MV3.mp3","miao","miao2","MV3",2196,0,FALSE
"voice_files/miao3_FV1.mp3","miao","miao3","FV1",2130,0,FALSE
"voice_files/miao3_FV2.mp3","miao","miao3","FV2",2407,0,FALSE
"voice_files/miao3_FV3.mp3","miao","miao3","FV3",2170,0,FALSE
"voice_files/miao3_MV1.mp3","miao","miao3","MV1",2133,0,FALSE
"voice_files/miao3_MV2.mp3","miao","miao3","MV2",2156,0,FALSE
"voice_files/miao3_MV3.mp3","miao","miao3","MV3",2158,119,FALSE
"voice_files/miao4_FV1.mp3","miao","miao4","FV1",2187,0,FALSE
"voice_files/miao4_FV2.mp3","miao","miao4","FV2",2302,5,FALSE
"voice_files/miao4_FV3.mp3","miao","miao4","FV3",2207,0,FALSE
"voice_files/miao4_MV1.mp3","miao","miao4","MV1",2160,0,FALSE
"voice_files/miao4_MV2.mp3","miao","miao4","MV2",2156,0,FALSE
"voice_files/miao4_MV3.mp3","miao","miao4","MV3",2177,0,FALSE
"voice_files/mie1_FV1.mp3","mie","mie1","FV1",2131,0,FALSE
"voice_files/mie1_FV2.mp3","mie","mie1","FV2",2153,0,FALSE
"voice_files/mie1_FV3.mp3","mie","mie1","FV3",2212,0,FALSE
"voice_files/mie1_MV1.mp3","mie","mie1","MV1",2203,0,FALSE
"voice_files/mie1_MV2.mp3","mie","mie1","MV2",2166,0,FALSE
"voice_files/mie1_MV3.mp3","mie","mie1","MV3",2175,0,FALSE
"voice_files/mie2_FV1.mp3","mie","mie2","FV1",2319,0,TRUE
"voice_files/mie2_FV2.mp3","mie","mie2","FV2",2158,0,TRUE
"voice_files/mie2_FV3.mp3","mie","mie2","FV3",2182,0,TRUE
"voice_files/mie2_MV1.mp3","mie","mie2","MV1",2164,0,TRUE
"voice_files/mie2_MV2.mp3","mie","mie2","MV2",2163,0,TRUE
"voice_files/mie2_MV3.mp3","mie","mie2","MV3",2192,0,TRUE
"voice_files/mie3_FV1.mp3","mie","mie3","FV1",2144,0,TRUE
"voice_files/mie3_FV2.mp3","mie","mie3","FV2",2149,0,TRUE
"voice_files/mie3_FV3.mp3","mie","mie3","FV3",2224,0,TRUE
"voice_files/mie3_MV1.mp3","mie","mie3","MV1",2178,1,TRUE
"voice_files/mie3_MV2.mp3","mie","mie3","MV2",1715,0,TRUE
"voice_files/mie3_MV3.mp3","mie","mie3","MV3",2160,0,TRUE
"voice_files/mie4_FV1.mp3","mie","mie4","FV1",2154,0,FALSE
"voice_files/mie4_FV2.mp3","mie","mie4","FV2",2171,0,FALSE
"voice_files/mie4_FV3.mp3","mie","mie4","FV3",2171,0,FALSE
"voice_files/mie4_MV1.mp3","mie","mie4","MV1",2156,0,FALSE
"voice_files/mie4_MV2.mp3","mie","mie4","MV2",2178,0,FALSE
"voice_files/mie4_MV3.mp3","mie","mie4","MV3",2165,0,FALSE
"voice_files/min1_FV1.mp3","min","min1","FV1",2159,0,TRUE
"voice_files/min1_FV2.mp3","min","min1","FV2",1833,0,TRUE
"voice_files/min1_FV3.mp3","min","min1","FV3",2192,0,TRUE
"voice_files/min1_MV1.mp3","min","min1","MV1",2214,0,TRUE
"voice_files/min1_MV2.mp3","min","min1","MV2",1594,0,TRUE
"voice_files/min1_MV3.mp3","min","min1","MV3",2189,0,TRUE
"voice_files/min2_FV1.mp3","min","min2","FV1",2150,0,FALSE
"voice_files/min2_FV2.mp3","min","min2","FV2",2319,0,FALSE
"voice_files/min2_FV3.mp3","min","min2","FV3",2178,0,FALSE
"voice_files/min2_MV1.mp3","min","min2","MV1",2110,0,FALSE
"voice_files/min2_MV2.mp3","min","min2","MV2",2136,0,FALSE
"voice_files/min2_MV3.mp3","min","min2","MV3",2200,0,FALSE
"voice_files/min3_FV1.mp3","min","min3","FV1",2133,0,FALSE
"voice_files/min3_FV2.mp3","min","min3","FV2",2151,0,FALSE
"voice_files/min3_FV3.mp3","min","min3","FV3",2175,0,FALSE
"voice_files/min3_MV1.mp3","min","min3","MV1",2165,0,FALSE
"voice_files/min3_MV2.mp3","min","min3","MV2",2159,0,FALSE
"voice_files/min3_MV3.mp3","min","min3","MV3",2135,0,FALSE
"voice_files/min4_FV1.mp3","min","min4","FV1",2181,0,TRUE
"voice_files/min4_FV2.mp3","min","min4","FV2",2173,0,TRUE
"voice_files/min4_FV3.mp3","min","min4","FV3",2169,0,TRUE
"voice_files/min4_MV1.mp3","min","min4","MV1",2162,0,TRUE
"voice_files/min4_MV2.mp3","min","min4","MV2",2141,0,TRUE
"voice_files/min4_MV3.mp3","min","min4","MV3",2186,0,TRUE
"voice_files/ming1_FV1.mp3","ming","ming1","FV1",2167,0,TRUE
"voice_files/ming1_FV2.mp3","ming","ming1","FV2",2170,0,TRUE
"voice_files/ming1_FV3.mp3","ming","ming1","FV3",2178,0,TRUE
"voice_files/ming1_MV1.mp3","ming","ming1","MV1",2176,0,TRUE
"voice_files/ming1_MV2.mp3","ming","ming1","MV2",2193,0,TRUE
"voice_files/ming1_MV3.mp3","ming","ming1","MV3",2144,0,TRUE
"voice_files/ming2_FV1.mp3","ming","ming2","FV1",2158,0,FALSE
"voice_files/ming2_FV2.mp3","ming","ming2","FV2",2155,0,FALSE
"voice_files/ming2_FV3.mp3","ming","ming2","FV3",2156,0,FALSE
"voice_files/ming2_MV1.mp3","ming","ming2","MV1",2154,0,FALSE
"voice_files/ming2_MV2.mp3","ming","ming2","MV2",2180,0,FALSE
"voice_files/ming2_MV3.mp3","ming","ming2","MV3",2103,0,FALSE
"voice_files/ming3_FV1.mp3","ming","ming3","FV1",2182,0,FALSE
"voice_files/ming3_FV2.mp3","ming","ming3","FV2",2116,0,FALSE
"voice_files/ming3_FV3.mp3","ming","ming3","FV3",2164,0,FALSE
"voice_files/ming3_MV1.mp3","ming","ming3","MV1",2095,0,FALSE
"voice_files/ming3_MV2.mp3","ming","ming3","MV2",2159,0,FALSE
"voice_files/ming3_MV3.mp3","ming","ming3","MV3",2139,0,FALSE
"voice_files/ming4_FV1.mp3","ming","ming4","FV1",2174,0,FALSE
"voice_files/ming4_FV2.mp3","ming","ming4","FV2",2169,0,FALSE
"voice_files/ming4_FV3.mp3","ming","ming4","FV3",2193,0,FALSE
"voice_files/ming4_MV1.mp3","ming","ming4","MV1",2160,0,FALSE
"voice_files/ming4_MV2.mp3","ming","ming4","MV2",2169,0,FALSE
"voice_files/ming4_MV3.mp3","ming","ming4","MV3",2155,0,FALSE
"voice_files/miu1_FV1.mp3","miu","miu1","FV1",2189,0,TRUE
"voice_files/miu1_FV2.mp3","miu","miu1","FV2",2183,0,TRUE
"voice_files/miu1_FV3.mp3","miu","miu1","FV3",2202,0,TRUE
"voice_files/miu1_MV1.mp3","miu","miu1","MV1",2195,0,TRUE
"voice_files/miu1_MV2.mp3","miu","miu1","MV2",2154,0,TRUE
"voice_files/miu1_MV3.mp3","miu","miu1","MV3",2161,0,TRUE
"voice_files/miu2_FV1.mp3","miu","miu2","FV1",2254,0,TRUE
"voice_files/miu2_FV2.mp3","miu","miu2","FV2",2164,0,TRUE
"voice_files/miu2_FV3.mp3","miu","miu2","FV3",2190,0,TRUE
"voice_files/miu2_MV1.mp3","miu","miu2","MV1",2181,0,TRUE
"voice_files/miu2_MV2.mp3","miu","miu2","MV2",2201,0,TRUE
"voice_files/miu2_MV3.mp3","miu","miu2","MV3",2155,0,TRUE
"voice_files/miu3_FV1.mp3","miu","miu3","FV1",2175,0,TRUE
"voice_files/miu3_FV2.mp3","miu","miu3","FV2",2161,0,TRUE
"voice_files/miu3_FV3.mp3","miu","miu3","FV3",2170,0,TRUE
"voice_files/miu3_MV1.mp3","miu","miu3","MV1",2157,0,TRUE
"voice_files/miu3_MV2.mp3","miu","miu3","MV2",2159,0,TRUE
"voice_files/miu3_MV3.mp3","miu","miu3","MV3",2180,0,TRUE
"voice_files/miu4_FV1.mp3","miu","miu4","FV1",2172,0,FALSE
"voice_files/miu4_FV2.mp3","miu","miu4","FV2",2174,0,FALSE
"voice_files/miu4_FV3.mp3","miu","miu4","FV3",2196,0,FALSE
"voice_files/miu4_MV1.mp3","miu","miu4","MV1",2173,0,FALSE
"voice_files/miu4_MV2.mp3","miu","miu4","MV2",2223,0,FALSE
"voice_files/miu4_MV3.mp3","miu","miu4","MV3",2174,2,FALSE
"voice_files/mo1_FV1.mp3","mo","mo1","FV1",2191,0,FALSE
"voice_files/mo1_FV2.mp3","mo","mo1","FV2",2256,0,FALSE
"voice_files/mo1_FV3.mp3","mo","mo1","FV3",2175,0,FALSE
"voice_files/mo1_MV1.mp3","mo","mo1","MV1",2216,0,FALSE
"voice_files/mo1_MV2.mp3","mo","mo1","MV2",2084,0,FALSE
"voice_files/mo1_MV3.mp3","mo","mo1","MV3",2189,0,FALSE
"voice_files/mo2_FV1.mp3","mo","mo2","FV1",2188,0,FALSE
"voice_files/mo2_FV2.mp3","mo","mo2","FV2",2210,0,FALSE
"voice_files/mo2_FV3.mp3","mo","mo2","FV3",2191,0,FALSE
"voice_files/mo2_MV1.mp3","mo","mo2","MV1",2144,0,FALSE
"voice_files/mo2_MV2.mp3","mo","mo2","MV2",2164,0,FALSE
"voice_files/mo2_MV3.mp3","mo","mo2","MV3",2196,0,FALSE
"voice_files/mo3_FV1.mp3","mo","mo3","FV1",2149,0,FALSE
"voice_files/mo3_FV2.mp3","mo","mo3","FV2",2205,0,FALSE
"voice_files/mo3_FV3.mp3","mo","mo3","FV3",2185,0,FALSE
"voice_files/mo3_MV1.mp3","mo","mo3","MV1",2170,0,FALSE
"voice_files/mo3_MV2.mp3","mo","mo3","MV2",1915,0,FALSE
"voice_files/mo3_MV3.mp3","mo","mo3","MV3",2161,0,FALSE
"voice_files/mo4_FV1.mp3","mo","mo4","FV1",2179,0,FALSE
"voice_files/mo4_FV2.mp3","mo","mo4","FV2",2214,0,FALSE
"voice_files/mo4_FV3.mp3","mo","mo4","FV3",2186,1,FALSE
"voice_files/mo4_MV1.mp3","mo","mo4","MV1",2184,0,FALSE
"voice_files/mo4_MV2.mp3","mo","mo4","MV2",2138,0,FALSE
"voice_files/mo4_MV3.mp3","mo","mo4","MV3",2169,0,FALSE
"voice_files/mou1_FV1.mp3","mou","mou1","FV1",2207,1,FALSE
"voice_files/mou1_FV2.mp3","mou","mou1","FV2",2178,0,FALSE
"voice_files/mou1_FV3.mp3","mou","mou1","FV3",2138,0,FALSE
"voice_files/mou1_MV1.mp3","mou","mou1","MV1",2224,11,FALSE
"voice_files/mou1_MV2.mp3","mou","mou1","MV2",2164,0,FALSE
"voice_files/mou1_MV3.mp3","mou","mou1","MV3",2184,0,FALSE
"voice_files/mou2_FV1.mp3","mou","mou2","FV1",2210,0,FALSE
"voice_files/mou2_FV2.mp3","mou","mou2","FV2",2161,0,FALSE
"voice_files/mou2_FV3.mp3","mou","mou2","FV3",2154,0,FALSE
"voice_files/mou2_MV1.mp3","mou","mou2","MV1",2173,0,FALSE
"voice_files/mou2_MV2.mp3","mou","mou2","MV2",2171,0,FALSE
"voice_files/mou2_MV3.mp3","mou","mou2","MV3",2172,0,FALSE
"voice_files/mou3_FV1.mp3","mou","mou3","FV1",2172,0,FALSE
"voice_files/mou3_FV2.mp3","mou","mou3","FV2",2140,0,FALSE
"voice_files/mou3_FV3.mp3","mou","mou3","FV3",2196,0,FALSE
"voice_files/mou3_MV1.mp3","mou","mou3","MV1",2175,0,FALSE
"voice_files/mou3_MV2.mp3","mou","mou3","MV2",2158,0,FALSE
"voice_files/mou3_MV3.mp3","mou","mou3","MV3",2159,0,FALSE
"voice_files/mou4_FV1.mp3","mou","mou4","FV1",2202,0,TRUE
"voice_files/mou4_FV2.mp3","mou","mou4","FV2",2215,2,TRUE
"voice_files/mou4_FV3.mp3","mou","mou4","FV3",2167,0,TRUE
"voice_files/mou4_MV1.mp3","mou","mou4","MV1",2221,0,TRUE
"voice_files/mou4_MV2.mp3","mou","mou4","MV2",2179,0,TRUE
"voice_files/mou4_MV3.mp3","mou","mou4","MV3",2172,4,TRUE
"voice_files/mu1_FV1.mp3","mu","mu1","FV1",2173,0,TRUE
"voice_files/mu1_FV2.mp3","mu","mu1","FV2",2152,0,TRUE
"voice_files/mu1_FV3.mp3","mu","mu1","FV3",2173,0,TRUE
"voice_files/mu1_MV1.mp3","mu","mu1","MV1",2200,0,TRUE
"voice_files/mu1_MV2.mp3","mu","mu1","MV2",2193,0,TRUE
"voice_files/mu1_MV3.mp3","mu","mu1","MV3",2168,0,TRUE
"voice_files/mu2_FV1.mp3","mu","mu2","FV1",2150,0,FALSE
"voice_files/mu2_FV2.mp3","mu","mu2","FV2",2150,0,FALSE
"voice_files/mu2_FV3.mp3","mu","mu2","FV3",2164,0,FALSE
"voice_files/mu2_MV1.mp3","mu","mu2","MV1",1928,0,FALSE
"voice_files/mu2_MV2.mp3","mu","mu2","MV2",2150,0,FALSE
"voice_files/mu2_MV3.mp3","mu","mu2","MV3",2146,0,FALSE
"voice_files/mu3_FV1.mp3","mu","mu3","FV1",2182,0,FALSE
"voice_files/mu3_FV2.mp3","mu","mu3","FV2",2163,0,FALSE
"voice_files/mu3_FV3.mp3","mu","mu3","FV3",2168,0,FALSE
"voice_files/mu3_MV1.mp3","mu","mu3","MV1",1588,0,FALSE
"voice_files/mu3_MV2.mp3","mu","mu3","MV2",2142,0,FALSE
"voice_files/mu3_MV3.mp3","mu","mu3","MV3",2142,0,FALSE
"voice_files/mu4_FV1.mp3","mu","mu4","FV1",2154,0,FALSE
"voice_files/mu4_FV2.mp3","mu","mu4","FV2",2164,0,FALSE
"voice_files/mu4_FV3.mp3","mu","mu4","FV3",2195,0,FALSE
